Iteration, Time, dt, x_l2, u_l2, b_l2
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
0, 0, 0.0002, 127.36724564718885, 0.03971759762593153, 127.32752895321198
